primary_vessel_id,vessel_name,call_sign,service_type,service_sub,status_lookup,construct_complete_year,out_of_service_date,identification,id_type_id,id_type_name,country,country_id
569388,KAT-LEEN,,Recreational,General,Active,,,1128374,6,Official Number (U.S.),UNITED STATES,176948
609835,AK8590J,,Recreational,Runabout,Active,,,AK8590J,12,State Number,UNITED STATES,176948
1223055,FL9853JT,,,,Active,1988,,FL9853JT,12,State Number,UNITED STATES,176948
532569,NONE,,Recreational,Runabout,Unknown,,,MC0882NF,12,State Number,UNITED STATES,176948
572722,DOG DAZE,,Recreational,General,Active,2002,,1129018,6,Official Number (U.S.),UNITED STATES,176948
977262,MC9965PJ,,Recreational,General,Active,1993,,MC9965PJ,12,State Number,UNITED STATES,176948
623711,KULRZFUL,,Recreational,General,Active,,,1142376,6,Official Number (U.S.),UNITED STATES,176948
682781,VA3711BA,,Recreational,Personal Watercraft (e.g. Jet Ski),Active,2002,,VA3711BA,12,State Number,UNITED STATES,176948
1050411,CF1716GV,,Recreational,Sport Fisher,Active,,,CF1716GV,12,State Number,UNITED STATES,176948
1193380,UNNAMED,,Recreational,General,Active,2012,,GDY2964TC212,15,HIN,UNITED STATES,176948
1214217,NJ5574GT,,Recreational,Runabout,Active,1998,,NJ5574GT,12,State Number,UNITED STATES,176948
559046,NONE,,Recreational,Runabout,Unknown,,,WS1496CM,12,State Number,UNITED STATES,176948
659917,NY9851DH,,Recreational,Runabout,Active,1969,,NY9851DH,12,State Number,UNITED STATES,176948
1243652,CAROLYN,,Recreational,Sport Fisher,Active,1985,,ME184YN,12,State Number,UNITED STATES,176948
1248752,MD1644E,,Recreational,Cabin Cruiser,Unknown,1994,,MD1644E,12,State Number,UNITED STATES,176948
1030831,FL1265WR,,Recreational,General,Active,2007,,FL1265WR,12,State Number,UNITED STATES,176948
579562,OR382ZOE,,Recreational,Runabout,Active,,,OR382ZOE,12,State Number,UNITED STATES,176948
1039073,AK7824J,,Recreational,General,Active,1984,,AK7824J,12,State Number,UNITED STATES,176948
565797,AMORE MIO II,A8MF6,Tank Ship,Crude & Products Tank Ship,Active,2001,,9226968,2,IMO Number,LIBERIA,176841
1210585,AK8440L,,Recreational,Cabin Cruiser,Active,1990,,AK8440L,12,State Number,UNITED STATES,176948
1210584,UNIT35,,,,Active,,,CG1210584,13,Coast Guard Number,UNKNOWN,282527
1112132,PITA AYA,,Recreational,Runabout,Active,1992,,PR4682HH,18,Official Number (Foreign),UNKNOWN,282527
1232704,FL8070PJ,,Recreational,High Performance,Active,2012,,FL8070PJ,12,State Number,UNITED STATES,176948
517882,N/A,,Recreational,Runabout,Unknown,,,DL9144U,12,State Number,UNITED STATES,176948
1027568,MS6104AV,,Recreational,Runabout,Active,1986,,MS6104AV,12,State Number,UNITED STATES,176948
544911,LPG,,Recreational,Runabout,Unknown,,,NJ2547GA,12,State Number,UNITED STATES,176948
1044413,MS CARLIELEE,,Recreational,Runabout,Active,2006,,MD9496CB,12,State Number,UNITED STATES,176948
1044420,UNNAMED,,,,Active,,,FL3330RX,18,Official Number (Foreign),UNKNOWN,282527
1049043,CF3810RB,,Recreational,Runabout,Active,2002,,CF3810RB,12,State Number,UNITED STATES,176948
1049045,WN8293NU,,Recreational,Cabin Cruiser,Active,2006,,WN8293NU,12,State Number,UNITED STATES,176948
1049549,HER HUNG NO. 16,BI2511,Commercial Fishing Vessel,Jig Boat,Active,,,CG1049549,13,Coast Guard Number,UNKNOWN,282527
1176511,TX2626JM,,Recreational,General,Active,2000,,TX2626JM,12,State Number,UNITED STATES,176948
1179139,FL1539LW,,Recreational,General,Active,2002,,FL1539LW,12,State Number,UNITED STATES,176948
1196720,THUNDER STRUCK,,Recreational,Cabin Cruiser,Active,1997,,MC6466LF,12,State Number,UNITED STATES,176948
1196721,OH1276CL,,Recreational,General,Active,1999,,OH1276CL,12,State Number,UNITED STATES,176948
1196801,DANCIN CRAB,,Recreational,Runabout,Active,1984,,NJ2176FB,12,State Number,UNITED STATES,176948
1243330,MC7430SP,,Recreational,Houseboat,Active,2001,,MC7430SP,12,State Number,UNITED STATES,176948
1245035,NORDIC FOX,WDN 2217,Commercial Fishing Vessel,General,Active,2021,,1248057,6,Official Number (U.S.),UNITED STATES,176948
1251492,BOO HAUG,,Recreational,General,Active,1986,,MS7247AX,12,State Number,UNITED STATES,176948
651548,HAPPY OUR,,Recreational,Cabin Cruiser,Active,2003,,NJ0805GT,12,State Number,UNITED STATES,176948
651548,HAPPY OUR,,Recreational,Cabin Cruiser,Active,2003,,NJ0805GT,12,State Number,UNITED STATES,176948
1104255,FL9157FM,,Recreational,Runabout,Active,1986,,FL9157FM,12,State Number,UNITED STATES,176948
1211816,CF1785GY,,Recreational,Sport Fisher,Active,1971,,CF178GY,12,State Number,UNITED STATES,176948
573798,UNNAMED,,Recreational,Runabout,Active,1984,,FL6748EK,12,State Number,UNITED STATES,176948
1059464,LULU,,Recreational,General,Active,1980,,FL3469BH,12,State Number,UNITED STATES,176948
1212513,MN3481FD,,Recreational,Runabout,Active,1987,,MN3481FD,12,State Number,UNITED STATES,176948
1212551,TX3602AS,,Recreational,General,Active,2007,,TX3602AS,12,State Number,UNITED STATES,176948
1219123,LA7061FC,,Recreational,General,Unknown,2000,,LA7061FC,12,State Number,UNITED STATES,176948
1225290,LA2768FT,,Recreational,General,Active,1999,,LA2768FT,12,State Number,UNITED STATES,176948
1235719,OH2996BK,,Recreational,Runabout,Active,1995,,OH299BK,12,State Number,UNITED STATES,176948
1242456,PA3376CT,,Recreational,Cabin Cruiser,Active,1994,,PA3376CT,12,State Number,UNITED STATES,176948
1271265,FL9036HD,,Recreational,General,Active,,,CG1271265,13,Coast Guard Number,UNITED STATES,176948
1271281,NJ7672HC,,Recreational,Cabin Cruiser,Unknown,1994,,NJ7672HC,12,State Number,UNITED STATES,176948
584006,UNKNOWN VESSEL (MISS JONAN),594876,Commercial Fishing Vessel,"Trawler, Pair",Inactive,,2006-10-20T00:00:00-04:00,CG584006,13,Coast Guard Number,UNITED STATES,176948
1212611,FL1970GE,,Recreational,Runabout,Active,1988,,FL1970GE,12,State Number,UNITED STATES,176948
297251,RIDEOUT,,Recreational,General,Active,1987,,916432,6,Official Number (U.S.),UNITED STATES,176948
1110104,ZIM YANTIAN,9HA4042,Freight Ship,General Cargo/Container,Active,,,9305582,2,IMO Number,MALTA,176853
599512,CONNOR'S CLUBHOUSE,,Recreational,General,Active,,,BUJ26678J192,5,Hull Number,CHILE,176766
1221772,FL5029PH,,Recreational,General,Active,,,FL5029PH,12,State Number,UNITED STATES,176948
1177724,UNNAMED,,Recreational,Cabin Cruiser,Active,1977,,CG1177724,13,Coast Guard Number,UNITED STATES,176948
1195054,DO1210687,DO1210687,Recreational,General,Active,2008,,YFY32003C808,15,HIN,UNITED STATES,176948
1247611,MC2235PR,,Recreational,Runabout,Active,1993,,BIYD55CSK394,15,HIN,UNITED STATES,176948
1256568,LA4534FY,,,,Active,1971,,LA4534FY,12,State Number,UNITED STATES,176948
641456,NY5290FM,,Recreational,General,Active,1989,,NY5290FM,12,State Number,UNITED STATES,176948
575860,THE DOLL,,Recreational,Runabout,Active,1982,,NY6349JZ,12,State Number,UNITED STATES,176948
1196180,MC8602SN,,Recreational,Cabin Cruiser,Active,,,MC8602SN,12,State Number,UNITED STATES,176948
538582,MN 4108 FC,,Recreational,Cabin Cruiser,Unknown,,,MN4108FC,12,State Number,UNITED STATES,176948
1136277,TONYA LYN,WDE8819,Commercial Fishing Vessel,Troller,Active,1991,,WN7644RA,12,State Number,UNITED STATES,176948
634,LADY C,,Recreational,General,Active,,,1091685,6,Official Number (U.S.),UNITED STATES,176948
627765,NC4170CM,,Recreational,Runabout,Active,1995,,NC4170CM,12,State Number,UNITED STATES,176948
651989,SEA SPARROW,,Recreational,Cabin Cruiser,Active,1998,,NY5096UT,12,State Number,UNITED STATES,176948
996985,FL4609HJ,,Recreational,Runabout,Active,1991,,FL4609HJ,12,State Number,UNITED STATES,176948
996993,NEW VISION,,Recreational,Cabin Cruiser,Active,1995,,1072402,18,Official Number (Foreign),UNKNOWN,282527
996994,UNNAMED,,,,Active,,,JTC45354L102,15,HIN,UNKNOWN,282527
1022878,AK6141P,,Recreational,Runabout,Active,1997,,AK6141P,12,State Number,UNITED STATES,176948
683721,NC7176WT,,Recreational,Runabout,Active,2001,,NC7176WT,12,State Number,UNITED STATES,176948
553319,THUNDER BIRD,,Recreational,Runabout,Unknown,,,SC443DX,12,State Number,UNITED STATES,176948
570571,FOOTLOOSE,,Recreational,General,Inactive,1993,,SERP2042D393,15,HIN,UNITED STATES,176948
580352,MICHELLE DOUGLAS,,Recreational,General,Active,,,1187075,6,Official Number (U.S.),UNITED STATES,176948
691817,GFNMJ021G203,,Recreational,Runabout,Active,2002,,GFNMJ021G203,15,HIN,UNITED STATES,176948
274333,SEADATE,,Recreational,General,Active,1983,,901090,6,Official Number (U.S.),UNITED STATES,176948
990467,MAGNUM,,Recreational,General,Active,,,1216786,6,Official Number (U.S.),UNITED STATES,176948
990466,RED SKY,,Recreational,General,Active,2008,,1216785,6,Official Number (U.S.),UNITED STATES,176948
1083778,HA6206G,,Recreational,General,Active,2001,,HA6206G,12,State Number,UNITED STATES,176948
1094055,WN8142GA,,Recreational,Runabout,Active,,,WN8142GA,12,State Number,UNITED STATES,176948
1106544,BORN TO RUN,,Recreational,General,Active,,,1231218,6,Official Number (U.S.),UNITED STATES,176948
650590,CF0101HN,,Recreational,General,Active,1974,,CF0101HN,12,State Number,UNITED STATES,176948
998854,CF0243CC,CF0243CC,Commercial Fishing Vessel,Pot/Trap,Active,1964,,253653,5,Hull Number,UNKNOWN,282527
998862,SEAS THE DAY,1065519,Recreational,Cabin Cruiser,Active,1985,,AUL27315J586,15,HIN,UNKNOWN,282527
998870,GA6036TV,,Recreational,Runabout,Active,1993,,GA6036TV,12,State Number,UNITED STATES,176948
1022156,UNNAMED,,Recreational,General,Active,1986,,WS558AX,18,Official Number (Foreign),UNKNOWN,282527
1028859,WN5604RH,,Recreational,General,Active,1989,,WN5604RH,12,State Number,UNITED STATES,176948
1029735,AK6643K,,Recreational,Runabout,Active,1986,,AK6643K,12,State Number,UNITED STATES,176948
1038511,NJ7120GV,,Recreational,General,Active,2004,,NJ7120GV,12,State Number,UNITED STATES,176948
1042135,TRIPLE PLAY 2,,Recreational,General,Active,2006,,PIONJ067L607,15,HIN,UNKNOWN,282527
1059893,IN107033,,Freight Barge,General,Active,2010,,1226410,6,Official Number (U.S.),UNITED STATES,176948
1059895,IN107035,,Freight Barge,General,Active,2010,,1226412,6,Official Number (U.S.),UNITED STATES,176948
1066663,OLD SPECK,,Commercial Fishing Vessel,Pot/Trap,Inactive,1986,,CG1066663,13,Coast Guard Number,UNITED STATES,176948
1070012,VA5911BS,,Recreational,General,Active,2007,,VA5911BS,12,State Number,UNITED STATES,176948
1074896,PA1355CZ,,Recreational,Runabout,Active,2007,,PA1355CZ,12,State Number,UNITED STATES,176948
1074910,NJ4707HC,,Recreational,Runabout,Active,2008,,NJ4707HC,12,State Number,UNITED STATES,176948
1076667,LIQUIDITY,,Recreational,General,Active,,,1232845,6,Official Number (U.S.),UNITED STATES,176948
1090729,MC2850JW,,Recreational,Day Sailer,Active,,,MC2850JW,12,State Number,UNITED STATES,176948
1193377,CF9677RK,,Recreational,General,Active,2011,,CF9677RK,12,State Number,UNITED STATES,176948
1200929,PA58DH,,Recreational,Cabin Cruiser,Active,1996,,PA58DH,12,State Number,UNITED STATES,176948
1216639,MC6682LE,,Recreational,Low-Profile Vessel,Unknown,2000,,MC6682LE,12,State Number,UNITED STATES,176948
1230872,FL7213NS,,Recreational,Runabout,Active,2007,,TVG22045K607,15,HIN,UNITED STATES,176948
1259192,NY7198JV,,Recreational,General,Unknown,1990,,NY7198JV,12,State Number,UNITED STATES,176948
1263484,CF7299HX,,Recreational,General,Active,1988,,CF7299HX,12,State Number,UNITED STATES,176948
551589,OR922TC,,Recreational,General,Active,1991,,OR922TC,12,State Number,UNITED STATES,176948
568965,NC2297AV,,Recreational,Runabout,Active,1981,,NC2297AV,12,State Number,UNITED STATES,176948
1042531,CF1109RN,,Recreational,Runabout,Active,,,CF1109RN,12,State Number,UNITED STATES,176948
575824,UNNAMED,,Recreational,Runabout,Active,,,BWCH1493M80H,15,HIN,UNITED STATES,176948
1042607,FLORIDIAN,,,,Active,1983,,CG1042607,13,Coast Guard Number,UNKNOWN,282527
294678,ISSZATTNICE,,Recreational,General,Active,1987,,919958,6,Official Number (U.S.),UNITED STATES,176948
279030,CETUS,,Recreational,General,Active,,,906226,6,Official Number (U.S.),UNITED STATES,176948
579339,NC 5986 T,,Recreational,Runabout,Active,1972,,NC5986T,12,State Number,UNITED STATES,176948
641470,ERATAC,,Recreational,General,Active,1989,,3QUAE2014J88,5,Hull Number,UNKNOWN,282527
577912,TRUE NORTH,,Recreational,General,Active,1999,,1130239,6,Official Number (U.S.),UNITED STATES,176948
647184,CELTIC KNOT,,Recreational,General,Active,2003,,1146865,6,Official Number (U.S.),UNITED STATES,176948
1052078,INCOT,,Commercial Fishing Vessel,Pot/Trap,Active,,,CG1052078,13,Coast Guard Number,UNKNOWN,282527
1233052,MC2136ND,,Recreational,General,Active,1985,,MC2136ND,12,State Number,UNITED STATES,176948
1247212,VA6309AV,,Recreational,Cabin Cruiser,Active,1999,,VA6309AV,12,State Number,UNITED STATES,176948
1247216,CF6604RG,,Recreational,General,Active,2005,,SERV5051C505,15,HIN,UNITED STATES,176948
1252829,NY7726MJ,,Recreational,Runabout,Active,2013,,NY7726MJ,12,State Number,UNITED STATES,176948
1104495,FRAID KNOT,WDF6877,Passenger (Inspected),General (More Than 6),Active,2011,,1231416,6,Official Number (U.S.),UNITED STATES,176948
574373,MY GIRL,,Recreational,General,Active,2002,,1129316,6,Official Number (U.S.),UNITED STATES,176948
274942,TACKLE SHACK,,Recreational,General,Active,1984,,902090,6,Official Number (U.S.),UNITED STATES,176948
1264493,NC9775DH,,Recreational,Runabout,Active,,,NC9775DH,12,State Number,UNITED STATES,176948
292719,BLONDIE,,Recreational,General,Active,1986,,920790,6,Official Number (U.S.),UNITED STATES,176948
1284295,DL5909AE,,Recreational,General,Active,,,DL5909AE,12,State Number,UNITED STATES,176948
512099,REEL EASY,WDA9872,Recreational,General,Active,2001,,1123733,6,Official Number (U.S.),UNITED STATES,176948
1256211,MD0033S,,Recreational,Runabout,Unknown,1973,,MD0033S,12,State Number,UNITED STATES,176948
570691,AL2704KS,,Recreational,Runabout,Active,2001,,AL2704KS,12,State Number,UNITED STATES,176948
922736,AFFINITY,,Commercial Fishing Vessel,General,Active,2006,,1204981,6,Official Number (U.S.),UNITED STATES,176948
1212902,AL1672LL,,Recreational,Runabout,Active,2006,,AL1672LL,12,State Number,UNITED STATES,176948
1216948,MD5554CA,,Recreational,Runabout,Active,2004,,MD5554CA,12,State Number,UNITED STATES,176948
1222660,VA9411AW,,Recreational,General,Unknown,2000,,VA9411AW,12,State Number,UNITED STATES,176948
969714,NY5527MA,,Recreational,General,Active,2007,,NY5527MA,12,State Number,UNITED STATES,176948
274333,SEADATE,,Recreational,General,Active,1983,,901090,6,Official Number (U.S.),UNITED STATES,176948
616455,NY0172UX,,Recreational,Cabin Cruiser,Active,2001,,NY0172UX,12,State Number,UNITED STATES,176948
958894,NJ7338GZ,,Recreational,General,Active,2007,,NJ7338GZ,12,State Number,UNITED STATES,176948
1052023,FL6456NV,,Recreational,General,Active,2008,,FL6456NV,12,State Number,UNITED STATES,176948
1221907,HIGH VOLTAGE,,Recreational,General,Active,2012,,1244135,6,Official Number (U.S.),UNITED STATES,176948
523750,FL5938CE,,Recreational,Runabout,Unknown,,,FL5938CE,12,State Number,UNITED STATES,176948
1053750,OR251DR,,Recreational,General,Active,2008,,OR251DR,12,State Number,UNITED STATES,176948
631713,MC15195J,,Recreational,General,Active,2001,,XDCG3387L102,15,HIN,UNITED STATES,176948
995910,GA9032RT,,Commercial Fishing Vessel,Shrimper,Active,2002,,GA9032RT,12,State Number,UNITED STATES,176948
1229936,ART 44280B,,Freight Barge,General,Active,2013,,1245995,6,Official Number (U.S.),UNITED STATES,176948
273238,L 999,,Freight Barge,General,Active,1986,,698616,6,Official Number (U.S.),UNITED STATES,176948
1146528,WS5670HL,,Recreational,General,Active,2008,,WS5670HL,12,State Number,UNITED STATES,176948
1213203,MS8547AD,,Recreational,General,Active,2002,,MS8547AD,12,State Number,UNITED STATES,176948
645129,MN8667JN,,Recreational,General,Active,2003,,NOR93840D303,15,HIN,UNKNOWN,282527
553290,SC 3969 BB,,Recreational,Runabout,Unknown,,,SC3969BB,12,State Number,UNITED STATES,176948
1054360,SH-98,,,,Active,,,CG1054360,13,Coast Guard Number,CANADA,176761
287829,NO AGENDA,,Recreational,General,Active,1987,,912465,6,Official Number (U.S.),UNITED STATES,176948
611984,TX3069FD,,Recreational,General,Active,1997,,TX3069FD,12,State Number,UNITED STATES,176948
577609,MC4024RZ,,Recreational,General,Active,1998,,MC4024RZ,12,State Number,UNITED STATES,176948
1027694,OH0967CL,,Recreational,Personal Watercraft (e.g. Jet Ski),Active,1997,,OH0967CL,12,State Number,UNITED STATES,176948
1234732,COSCO VALENCIA,VRLY7,Freight Ship,General,Active,2013,,9484390,2,IMO Number,HONG KONG,176818
667879,TX6765EH,,Recreational,General,Active,1988,,TX6765EH,12,State Number,UNITED STATES,176948
583105,WHITE HORSE,,,,Active,1998,,SERT3734L80L,5,Hull Number,UNITED STATES,176948
1217093,MD4056AV,,,,Active,1989,,MD4056AV,12,State Number,UNITED STATES,176948
585929,NJ9222WK,,Recreational,Cabin Cruiser,Active,1982,,NJ9222WK,12,State Number,UNITED STATES,176948
1209743,WN6275NN,,Recreational,Cabin Cruiser,Active,2004,,WN6275NN,12,State Number,UNITED STATES,176948
637055,MS3227BB,,Recreational,General,Active,2000,,MS3227BB,12,State Number,UNITED STATES,176948
651477,ISLAND TIME II,,Recreational,General,Active,,,1241188,6,Official Number (U.S.),UNITED STATES,176948
1223608,CF2843HZ,,Recreational,Runabout,Active,1990,,CF2843HZ,12,State Number,UNITED STATES,176948
992469,TIME OUT,,Recreational,General,Active,2006,,FL1020ND,12,State Number,UNITED STATES,176948
659664,BANKERS OURS,,Recreational,General,Active,,,1149468,6,Official Number (U.S.),UNITED STATES,176948
984564,VA3388BM,,Recreational,Runabout,Active,2007,,VA3388BM,12,State Number,UNITED STATES,176948
1106562,SC1773CB,,Recreational,Runabout,Active,2004,,SC1773CB,12,State Number,UNITED STATES,176948
967571,BRAVERY,,Recreational,General,Active,2008,,1214085,6,Official Number (U.S.),UNITED STATES,176948
988821,FL7555DL,,Recreational,Runabout,Active,1979,,FL7555DL,12,State Number,UNITED STATES,176948
1193376,WS6256HT,,Recreational,General,Active,1996,,WS6256HT,12,State Number,UNITED STATES,176948
1214534,NJ7540FN,,Recreational,General,Active,1990,,NJ7540FN,12,State Number,UNITED STATES,176948
565044,JUDY C,,Commercial Fishing Vessel,General,Unknown,,,MD5876AD,12,State Number,UNITED STATES,176948
1229162,ADRE,9V8641,Freight Ship,General,Active,,,9575199,2,IMO Number,SINGAPORE,176912
1246833,TX2932BC,,Recreational,Personal Watercraft (e.g. Jet Ski),Active,2008,,TX2932BC,12,State Number,UNITED STATES,176948
1259355,IL9670KH,,Recreational,Runabout,Active,1979,,IL9670KH,12,State Number,UNITED STATES,176948
998321,TX7720EV,,Recreational,General,Active,1993,,TX7720EV,12,State Number,UNITED STATES,176948
1263519,DL12Z,,Recreational,Cabin Cruiser,Unknown,2010,,DL12Z,12,State Number,UNITED STATES,176948
1270957,HA0908E,,Recreational,General,Active,,,HA0908E,12,State Number,UNITED STATES,176948
1274273,KAI FU HAO,BIWY,,,Active,,,CG1274273,13,Coast Guard Number,CHINA,176767
627829,VA 183 AP,,Recreational,Runabout,Active,1996,,VA183AP,12,State Number,UNITED STATES,176948
1092371,AK6740AC,,Recreational,Runabout,Active,2002,,AK6740AC,12,State Number,UNITED STATES,176948
575860,THE DOLL,,Recreational,Runabout,Active,1982,,NY6349JZ,12,State Number,UNITED STATES,176948
982927,DON QUINTIN VIII,,Commercial Fishing Vessel,Shrimper,Active,,,28040179236,18,Official Number (Foreign),MEXICO,176859
268970,SEA CHASER,,Recreational,General,Active,1982,,696964,6,Official Number (U.S.),UNITED STATES,176948
649344,SEA YA,080785,,,Active,,,T0JJC1370583,5,Hull Number,UNITED STATES,176948
1130381,OH7929YX,HOBO II,Recreational,Runabout,Active,1989,,OH7929YX,12,State Number,UNITED STATES,176948
1210032,VA9426BM,,Recreational,Runabout,Active,2007,,VA9426BM%,18,Official Number (Foreign),UNKNOWN,282527
1210034,MC3443ST,,Recreational,Runabout,Active,2004,,MC3443ST,12,State Number,UNITED STATES,176948
1234504,NJ2008GJ,,Recreational,General,Unknown,1998,,NJ2008GJ,12,State Number,UNITED STATES,176948
