activity_id,title,start_dt,end_dt,page
6889410,MD3629BL-Allision,11/27/2019,6/19/2020,304
6889762,COASTAL TRADER Allision,12/17/2019,2/13/2020,304
6890288,ITV STEVE E. BRYAN / Bridge Allision,1/11/2020,2/10/2020,304
6890833,GRACIE RENEE DEVALL - Allision,11/9/2019,11/5/2020,304
6891652,ITV MARY ELIZABETH/ BRIDGE ALLISION,1/17/2020,2/6/2020,305
6893043,ITV LONNIE M BELL/ ALLISION,1/19/2020,2/12/2020,305
6893290,ITV JOHN VAUGHN - Bridge Allision,12/2/2019,2/7/2020,305
6893291,ITV JAMES K ELLIS/LOSS OF PROPULSION,1/9/2020,1/23/2020,305
6893709,ITV ALBERT; Allision,1/22/2020,4/28/2020,305
6894940,ITV JONATHAN T. ERICKSON/BRIDGE ALLISION,1/23/2020,1/29/2020,305
6895654,ITV WILLIAM P MORELLI - Allision/Breakaway,1/9/2020,5/18/2020,305
6899275,SPARTAN II Allision,1/28/2020,6/3/2020,305
6899671,ITV Washington/Loss of Steering-Allison,1/28/2020,3/31/2020,305
6901856,ODYSSEY CHICAGO RIVER - Allision,1/30/2020,2/24/2020,305
6902340,THE AMIGO Allision,1/30/2020,2/22/2021,306
6907031,DEL NORTE Loss of Propulsion,12/6/2019,4/1/2020,306
6910524,ITV JACIE E./ BRIDGE ALLISION,2/18/2020,3/18/2020,306
6910950,Barge MBL 984 - LULING BRIDGE – BREAKAWAY/ALLISION,1/30/2020,6/4/2020,306
6911128,BETTY FEAGIN - Grounding,1/27/2020,9/28/2021,306
6912234,MERRIMAC Bridge Allision,2/11/2020,4/17/2020,306
6913016,ITV DANNY L WHITFORD/ ALLISION,2/21/2020,3/18/2020,306
6913280,ITV Washington - Bridge Allision,2/19/2020,3/4/2020,306
6914309,ITV BRANDON G. BUCHANAN/ BRIDGE ALLISION,2/23/2020,3/18/2020,306
6914318,ALGOMA INNOVATOR - Allision,2/7/2020,3/11/2020,306
6923060,ITV ALICE PARKER - Bridge Allsion,3/7/2020,4/30/2020,307
6923974,ITV BRIDGET CAULLEY/Loss of Propulsion (Partial),3/9/2020,3/20/2020,307
6924782,ITV Tom Huckabee - Allision,3/10/2020,4/30/2020,307
6924883,ITV ADDI BELLE/Bridge Allision,2/24/2020,3/20/2020,307
6926206,MIDLAND - Bridge Allision,3/11/2020,3/26/2020,307
6927426,ITV HEATHER LYNN/ Allision,10/26/2018,3/17/2020,307
6927518,COOPERATIVE SPIRIT /Luling Bridge Allision,3/15/2020,1/19/2022,307
6928218,ITV TIM BURNS - Allision,3/17/2020,4/30/2020,307
6930429,ITV HELOISE - Bridge Allision,3/10/2020,4/29/2020,307
6933598,FV MISS LESLIE; Allision,3/31/2020,4/30/2020,307
6933614,BILL JR. Allision,3/26/2020,11/19/2020,308
6933773,ITV BRIDGETT CAULLEY / LOSS OF PROPULSION,3/29/2020,4/7/2020,308
6934179,LADY LOREN Allision,3/10/2020,11/19/2020,308
6934644,ITV JASON W. NYBERG/Vicksburg RR Bridge - Allision,4/2/2020,5/18/2020,308
6935171,SEA COAST - Bridge Allision,4/3/2020,4/24/2020,308
6935887,ITV TOM FRAZIER/ BRIDGE ALLISION,3/27/2020,4/7/2020,308
6936044,ITV LADY TEREA / Claiborne Ave Bridge Allision,11/22/2018,5/26/2020,308
6937603,SIERRA DAWN v SABULA RR BRIDGE Allision,4/6/2020,4/15/2020,308
6937727,JOKER / SOUL ESCAPE Allision,4/8/2020,2/24/2021,308
6937976,ITV T LUKE SAVAGE/ Allision,1/10/2020,4/13/2020,308
6940385,ITV BLAKE DENTON/Allision,4/11/2020,5/18/2020,309
6941790,ITV CRIMSON DUKE/Allision,4/14/2020,5/18/2020,309
6944692,CAPT. BUCK LAY - Bridge Allision,4/27/2020,12/10/2020,309
6948552,JENNY K BURLINGTON BRIDGE ALLISION,5/4/2020,1/12/2021,309
6949361,CAPT. JOHN REYNALDS Bridge Allision - MM 535,4/27/2020,1/12/2021,309
6951364,CHARISMATIC Allision,4/1/2020,2/26/2021,309
6951794,ITV GREEN WAVE ; Allision,4/28/2020,6/5/2020,309
6952343,DEREK E/KIRBY 10318 - Bridge Allision,5/12/2020,6/17/2020,309
6955219,CAPT. W.D. NUNLEY Loss of Steering/Allision,2/13/2020,1/12/2021,309
6955434,ITV MICHAEL POINDEXTER – Allision MM 384,5/15/2020,1/12/2021,309
6955856,ITV DANI LYNN - ALMONASTER AVE BRIDGE ALLISION,1/30/2020,5/26/2020,310
6956067,LINK BELT 8/MISSOURI H-Breakaway Bridge Allison,2/21/2020,6/9/2020,310
6956118,Jennie K Allision,4/9/2020,5/28/2020,310
6956317,AEP 3299 - Bridge Allision,5/19/2020,2/22/2021,310
6961061,ITV ST. BARTHOLOMEW / BRIDGE ALLISION,5/24/2020,6/24/2020,310
6961462,AEP 7097 - Bridge Allision,4/30/2020,6/5/2020,310
6962548,CITY OF LOUISVILLE Allision,5/27/2020,12/10/2020,310
6962964,ITV H. B. STEWART / ALLISION,5/28/2020,6/25/2020,310
6963553,ITV CAPT W.D. NUNLEY - Grounding/Allision,5/22/2020,6/29/2020,310
6965620,ITV MARY SCHEEL - Sabula RR Bridge Allision,6/1/2020,1/12/2021,310
6967244,ITV GORDAN KEENAN vs HUEY P LONG BRIDGE / ALLISION,3/31/2020,6/4/2020,311
6967899,ITV AARON BARRETT - Bridge Allision,5/25/2020,6/29/2020,311
6971139,JACKIE-Allision,6/7/2020,5/24/2021,311
6971481,JACK HOLLAND - Allision,6/4/2020,6/15/2020,311
6971572,DOTTIE - Bridge Allision,6/8/2020,12/11/2020,311
6972069,RCC 700 / Huey P. Long Bridge Allision,6/4/2020,11/27/2020,311
6972209,BARGE BREAKAWAY - Bridge Allision,5/23/2020,11/6/2020,311
6977573,SEKCO BRIDGE ALLISION,6/4/2020,10/21/2020,311
6977589,BLACK DOG POSEIDON Allision,6/7/2020,2/19/2021,311
6978219,TIKI BARGE I - Bridge Allision,6/14/2020,10/26/2020,311
6980222,CHARLES SOUTHERN - Bridge Allision,6/6/2020,12/4/2020,312
6980502,JAMIE MAE - Allision,6/18/2020,10/10/2020,312
6983800,ARDYCE RANDALL Allision,6/5/2020,11/18/2020,312
6984705,Darin Adrian Allision,5/13/2020,6/30/2020,312
6986917,CAROLINE FRANCES - Bridge Allision,6/20/2020,3/1/2021,312
6987116,JENNIE K - Bridge Allision,4/22/2020,10/1/2021,312
6987448,PRAIRIE STATE - Allision,6/20/2020,2/19/2021,312
6987471,JASON W NYBERG allision,6/3/2020,1/12/2021,312
6987826,UNNAMED DECK BARGE - SINKING and LOSS OF LIFE,6/25/2020,12/10/2021,312
6990433,Signet Warhorse I- Allision,6/23/2020,8/3/2021,312
6990473,WILLIAM NECKEL Bridge Allision,6/10/2020,11/27/2020,313
6992936,ADMIRAL Bridge Allision,6/30/2020,11/17/2020,313
6998394,Tug AMERICAN Allision with NASA Pkwy Bridge,7/1/2020,11/24/2020,313
6999483,WEPFER FLEET #3 / BREAKAWAY- BRIDGE ALLISION,7/7/2020,11/24/2020,313
7000921,MARNE B Bridge Allision,5/30/2020,10/7/2020,313
7002688,D. & R. BONEY Allision,7/1/2020,3/2/2021,313
7004991,HORTENSE B. INGRAM BRIDGE ALLISION,7/13/2020,12/4/2020,313
7012117,JOHN PAUL ECKSTEIN BRIDGE ALLISION,7/18/2020,12/4/2020,313
7012138,FLEET #6 / BREAKAWAY- BRIDGE ALLISION,7/19/2020,10/26/2020,313
7014905,JESSE A MOLLINEAUX Bridge Allision,7/21/2020,11/18/2020,313
7015156,CAPT BRADEN Allision,7/19/2020,9/28/2020,314
7018128,COOPERATIVE MARINER Bridge allision,7/24/2020,10/16/2020,314
7020979,VIRGINIA INGRAM - Bridge Allision,7/9/2020,4/21/2021,314
7026333,DEVIN / CSX Bridge Allision,8/5/2020,10/15/2020,314
7035282,MISS LAURIE Allision,8/17/2020,11/17/2020,314
7035602,VIKING/I-24 Bridge Allision,7/7/2020,1/26/2021,314
7035938,FMT 6001 Bridge Allision,8/10/2020,3/12/2021,314
7037606,CINDY R / ART 44105 Allision,3/4/2018,11/17/2020,314
7038961,AMERICAN BEAUT vs CLINTON RAILROAD BRIDGE Allision,8/20/2020,1/12/2021,314
7038986,HUGIN EXPLORER Allision,8/17/2020,7/30/2021,314
7041623,TOMMIE's TERMINAL Bridge Allision,8/23/2020,10/16/2020,315
7046713,NOBLE C PARSONAGE - Bridge Allision,7/27/2020,11/5/2020,315
7046718,ERIC SWENDSEN - Bridge Allision,8/30/2020,7/30/2021,315
7053581,OSG 244 vs West Lake Bridge - Allision,9/4/2020,11/9/2020,315
7054512,NOBLE C PARSONAGE vs Sabula RR Bridge Allision,9/8/2020,1/12/2021,315
7054918,VENGEANCE - Bridge Allision,8/21/2020,10/16/2020,315
7055874,TOM BEHRINGER vs Clinton RR Bridge – Allision,9/4/2020,1/12/2021,315
7057580,ALGOMA BUFFALO - Bridge Allision,8/28/2020,4/21/2021,315
7057619,NEIL N. DIEHL vs SABULA RR BRIDGE Allision,9/11/2020,1/12/2021,315
7058783,TOM HUCKABEE LOSS OF PROPULSION- ALLISION,9/13/2020,10/7/2020,315
7059694,PAUL KLAUSEN Allision,9/16/2020,11/17/2020,316
7059853,MR. SMITH / ALFALFA Allision,9/16/2020,11/23/2020,316
7062468,SIERRA DAWN - Bridge Allision,9/19/2020,12/23/2020,316
7063899,LAROSE Allision - hit by WEST LAROSE LIFT BRIDGE,6/27/2020,9/30/2020,316
7066589,CHALLENGER Allision,9/3/2020,2/12/2021,316
7067287,SATURN Allision,9/28/2020,5/11/2021,316
7067709,SCF VISION ALLISION,9/25/2020,10/30/2020,316
7068541,J ANDREW ECKSTEIN Allision,9/23/2020,1/12/2021,316
7072645,KS 4015 - Grounding/Hurricane Sally,9/16/2020,6/23/2021,316
7073267,City of Cassville / LaCrosse RR Bridge Allision,8/29/2020,10/16/2020,316
7075692,HENRY S Bridge Allision,9/24/2020,3/12/2021,317
7080130,WILKIN A FALGOUT - Loss of Propulsion,10/11/2020,11/12/2020,317
7081322,HURAO Loss of Propulsion,10/20/2020,10/26/2020,317
7084581,"HAMPTON BRIDGE - Loss of Propulsion, Grounding",10/21/2020,4/14/2021,317
7085093,MORGAN RAY Allision,10/25/2020,9/20/2021,317
7085489,TAMARAW Loss of Propulsion,10/13/2020,11/5/2020,317
7087139,MOBRO 94 CRANE BARGE Bridge Allision,10/30/2020,11/20/2020,317
7088837,CHARLIE G vs Sabula RR Bridge Allision,10/31/2020,1/12/2021,317
7088930,RANDY ANDERSON / ALLISION,10/31/2020,1/22/2021,317
7089506,WILLIAM R BARR Allision,11/1/2020,6/7/2021,317
7089903,ATLAS THREE Bridge allision,10/29/2020,9/29/2021,318
7093422,MISS ILA & SEI 54 Bridge Allision,11/10/2020,4/8/2021,318
7096305,SUBSEA VISION vs Houma Nav Canal Bridge Allision,11/14/2020,1/15/2021,318
7098069,SUNDIAL/BARGE 82 - Bridge Allision,11/13/2020,1/14/2021,318
7098825,CAPT HENRY KNOTT Allision,11/18/2020,4/6/2021,318
7100455,TRENT JOSEPH vs Barataria Bridge - Allision,11/23/2020,3/3/2023,318
7100978,ANCHOR DAY - Bridge Allision,8/31/2020,12/6/2021,318
7101629,SEATTLE BRIDGE - Loss of Propulsion,11/24/2020,3/4/2021,318
7103577,DEFENDER Bridge allision,11/29/2020,6/9/2021,318
7104258,J ANDREW ECKSTEIN Allision,10/14/2020,1/21/2021,318
7104477,AFFIRMED Allision,6/28/2020,1/15/2021,319
7106389,SPC 0231 Allision,11/7/2020,1/28/2021,319
7109560,QUENTON CRAIG HARRIS BRIDGE ALLISION,12/3/2020,12/16/2020,319
7111325,SHANNON DANN Allision,12/12/2020,2/25/2021,319
7112186,OLD HICKORY - Allision,12/15/2020,2/1/2021,319
7113300,M/V VICTORIA Bridge Allision,11/14/2019,12/21/2020,319
7114646,GRACE MYRICK Allision,12/17/2020,5/25/2021,319
7114724,PELHAM Allision,10/5/2020,2/5/2021,319
7115120,GEORGE ELI/BD600 Allison,11/11/2020,1/15/2021,319
7119493,NORTH STAR 10/2 Mile Bridge - Allision,1/4/2021,6/30/2023,319
7120323,LADY EDWINA Allision,12/20/2020,5/4/2021,320
7120914,MAXX B Bridge allision,12/31/2020,3/5/2021,320
7121911,WILLIAM BREWSTER - Bridge Allision,1/5/2021,3/3/2021,320
7123151,JACKSON III - Allision,12/27/2020,2/4/2021,320
7123175,FATHER PAT - Allision,1/12/2021,2/4/2021,320
7123796,ROBERT CENAC Bridge allision,1/13/2021,4/10/2023,320
7124373,ERATH - Bridge Allision,1/14/2021,2/4/2021,320
7125177,GORDON A KEENAN Allision,1/7/2021,3/12/2021,320
7128331,LINNEA - Allision,10/16/2020,7/15/2021,320
7128338,BEAU BLESSEY - Allision,10/27/2020,7/15/2021,320
7128347,NORTHLAND - Allision,11/11/2020,7/16/2021,321
7130206,MARY ELIZABETH Allision,1/24/2021,2/9/2021,321
7131685,KILLIAN L. HUGER Allision,1/19/2021,2/4/2021,321
7131713,MISS SYDNEY Allision,1/15/2021,2/8/2021,321
7132375,JACKSON III - Allision,12/1/2020,9/2/2021,321
7136268,24' CAROLINA SKIFF FL4014PG - Operator Casualty,2/4/2021,6/1/2021,321
7136584,MSC CARINA / Huey P. Long Bridge - Allision,1/17/2021,2/26/2021,321
7137338,CHRISTY Allision,2/5/2021,2/26/2021,321
7139170,SHAUNA KAY - Allision,2/11/2021,3/9/2021,321
7144392,SARAH D - Bridge Allision,2/18/2021,3/3/2021,321
7145648,BEARCAT - Bridge Allision,2/21/2021,4/27/2021,322
7147215,LOUISIANA STAR - Bridge Allision,12/21/2019,4/9/2021,322
7148288,AMERICAN SPIRIT / ALLISION,2/26/2021,3/11/2021,322
7149432,RIKKI S - Bridge Allision,3/2/2021,3/9/2021,322
7149788,ANGELIA B - Bridge Allision,3/1/2021,4/9/2021,322
7150184,ING7906 - Allision,3/1/2021,7/16/2021,322
7150562,BIG A- Allision,2/23/2021,8/5/2021,322
7152962,AMY PASENTINE - Bridge Allision,3/5/2021,3/11/2021,322
7153208,DOIRON Bridge Allision,3/9/2021,3/11/2021,322
7153612,CAJUN INTEGRITY - Bridge Allision,3/9/2021,3/17/2021,322
7153835,FMT 3069 - Bridge Allision,3/9/2021,4/2/2021,323
7154005,BILLIE RUTH - Bridge Allision,2/11/2021,3/17/2021,323
7154083,JACK JAMES Allision,3/10/2021,3/29/2021,323
7156590,NC5231DD Loss of Propulsion-Allision,3/14/2021,5/6/2021,323
7160825,COOPERATIVE SPIRIT/ ALLISION,3/20/2021,4/8/2021,323
7161456,BRIDGEPORT - Grounding,3/22/2021,9/1/2021,323
7162265,"R. L. CARTER, JR. - Bridge Allision",3/22/2021,4/9/2021,323
7162295,CAPT JOHNEY S Bridge Allision,3/24/2021,4/12/2021,323
7164248,EVA KELLY Fouling & Loss of Steering,3/28/2021,4/13/2021,323
7165065,BOOSTER JACK #1 Allision,1/18/2021,5/20/2021,323
7165101,MISSISSIPPI IV Bridge Allision,3/20/2021,5/4/2021,324
7165562,AMERICAN PIE- Bridge Allision,3/18/2021,3/22/2024,324
7165632,CAPT CJ Bridge Allision,3/6/2021,8/3/2021,324
7166218,EARL ETHERIDGE ALLISION,3/28/2021,5/19/2021,324
7166361,DEBORAH MILES / ALLISION,3/31/2021,4/30/2021,324
7169124,PM2102 - Bridge Allision,4/2/2021,4/13/2021,324
7169473,JUSTIN HUNTER - Bridge Allision,3/27/2021,9/22/2021,324
7169846,BERNARD G. - Bridge Allision,3/30/2021,4/15/2021,324
7170505,C.B. FORD ALLISION,4/2/2021,6/7/2021,324
7170867,NIGHTINGALE Allision,4/5/2021,4/29/2021,324
7171835,R. CLAYTON MCWHORTER Allision,3/31/2021,4/13/2021,325
7174507,BROOKS MCCALL Allision,4/10/2021,5/4/2021,325
7174651,COOPERATIVE MARINER - Bridge Allision,4/13/2021,4/15/2021,325
7175455,MISS SUSAN / ALLISION,4/14/2021,5/13/2021,325
7176810,LIBERTY I - Allision,4/16/2021,12/3/2021,325
7177820,SEI911 - Flooding,4/17/2021,6/10/2021,325
7177876,MIKE PLANCHE - Bridge Allision,4/18/2021,7/21/2021,325
7178188,ROBIN B. INGRAM - Bridge Allision,4/12/2021,4/21/2021,325
7178294,TONY ESPINOZA / BRIDGE ALLISION,4/17/2021,7/28/2021,325
7179196,DMO LISTO - Bridge Allision,4/17/2021,4/28/2021,325
7180485,BOBBY THOMPSON - Bridge Allision,4/4/2021,6/21/2021,326
7180564,DALE A HELLER - Bridge Allision,4/16/2021,4/28/2021,326
7182372,FENG HUI HAI Allision,4/6/2021,8/24/2021,326
7183087,RIKKI S - Bridge Allision,4/24/2021,5/28/2021,326
7183088,CITY OF LOUISVILLE - Bridge Allision,3/26/2021,4/28/2021,326
7185688,TREY PAUL / Bridge Allision,4/29/2021,9/29/2021,326
7185746,D DWAINE STEPHENS ALLISION,4/26/2021,5/4/2021,326
7186312,CAPT. PETE Allision,4/29/2021,6/25/2021,326
7194439,"ALLISION, ITV ROBERTA TABOR, LaCROSSE RR BRIDGE",5/11/2021,8/10/2021,326
7194593,DEANA ANN Bridge Allision,4/3/2021,5/26/2021,326
7195205,HARVEY EXPLORER - Bridge Allision,5/10/2021,8/10/2021,327
7196068,DAVID STEGBAUER Allision,4/19/2021,5/28/2021,327
7196735,ATLANTA BRIDGE - Collision/Hull Damage,4/8/2021,5/27/2021,327
7199416,PENNY ECKSTEIN - Bridge Allision,5/12/2021,6/7/2021,327
7201371,LAURA LEE bridge allision,10/31/2020,12/13/2021,327
7201960,JENNIE K Allision,5/13/2021,5/25/2021,327
7202005,DANNY TERRAL Allision,5/19/2021,5/25/2021,327
7202620,DEBI SHARP  Allision,5/6/2021,6/7/2021,327
7202822,SIERRA DAWN Allision,5/17/2021,6/4/2021,327
7205216,GREGORY DAVID Allision,5/20/2021,6/2/2021,327
7212960,GEORGE ROWE Allision,5/27/2021,6/3/2021,328
7214347,R. CLAYTON MCWHORTER - Allision,5/27/2021,6/9/2021,328
7214626,OUIZEE Allision,5/24/2021,7/20/2021,328
7219367,KAMRYN OLIVIA - Allision,4/24/2021,7/22/2021,328
7220364,MEAGAN ANN - Loss of Propulsion,6/2/2021,3/9/2022,328
7220485,DOUBLE SUNSHINE Allision,6/9/2021,3/4/2022,328
7222399,GARLAND GASPARD Allision,6/10/2021,6/23/2021,328
7231742,JUDSON B-Bridge Allision,6/19/2021,9/1/2021,328
7233939,MARY C - Allision (KIRBY 29150),6/13/2021,9/22/2021,328
7234829,SHOW-ME STATE – Allision,6/20/2021,7/6/2021,328
7235868,LIGHTHOUSE and BILOXI vs BARATARIA Bridge/Allision,10/28/2020,7/2/2021,329
7238108,MR. DAVID Allision,6/28/2021,9/1/2021,329
7238210,PAUL BROTZGE - Allision,6/24/2021,7/16/2021,329
7250609,MISS IRENE / HUEY P LONG BRIDGE - Allision,6/29/2021,7/16/2021,329
7250622,ANDREW F KOCH - Bridge Allision/Breakaway,7/6/2021,8/12/2021,329
7250716,LOUISIANAN Allision,7/5/2021,11/15/2021,329
7253957,JC THOMAS - Bridge Allision,7/12/2021,7/30/2021,329
7255203,MIDLAND - Bridge Allision (IN164486),7/13/2021,8/6/2021,329
7256182,OREGON MIST - Bridge Allision,7/13/2021,9/21/2021,329
7258001,P.T. BARNUM - Injury,7/15/2021,9/29/2021,329
7260894,JULIE ANNE Allision,7/17/2021,10/1/2021,330
7261883,ALLISION/RONALD L. LOUGHMILLER/LaCROSSE RR BRIDGE,6/24/2021,8/13/2021,330
7263651,LUKE BARTON - Bridge Allision,7/13/2021,7/26/2021,330
7264066,FRANCES Allision,7/19/2021,10/4/2021,330
7265613,TOMMIE'S TERMINAL - Allision,7/13/2021,8/3/2021,330
7268253,ITV CHEYENNE ALLISION- MM151.2 ILR,7/19/2021,8/13/2021,330
7268450,TONY LIPPMAN - Bridge Allision,7/11/2021,8/3/2021,330
7269408,THELMA A - Bridge Allision,7/22/2021,10/8/2021,330
7269962,ITV CARL CANNON - ALLISION - MM 151.2,7/19/2021,8/13/2021,330
7272634,Barge 3211 / Snow's Cut Bridge - Allision,7/29/2021,7/6/2023,330
7288359,Barge HBM 4580 B vs Luling Bridge - Allision,8/15/2021,8/17/2021,331
7289069,NYQUIST / Judge Seeber Bridge - Allision,8/17/2021,9/23/2021,331
7290115,JASON LUHR- Bridge Allision,5/25/2021,8/19/2021,331
7290655,R. Clayton McWhorter - Allision,7/16/2021,9/23/2021,331
7291162,BARGE 03 Allision,8/8/2021,9/23/2021,331
7291363,DMO LISTO Allision,8/16/2021,10/8/2021,331
7294564,DAVID K. WILSON Bridge Allision,8/21/2021,12/17/2021,331
7295041,JANIS R BREWER Allision,8/19/2021,9/3/2021,331
7297156,PRAIRIE STATE - Allision,8/7/2021,9/24/2021,331
7298042,POTOMAC - Bridge Allision,8/27/2021,10/8/2021,331
7306694,KERNER BRIDGE vs 3 vessels - Allision / Hurr IDA,8/30/2021,4/14/2022,332
7307654,ERNA E HONEYCUTT - Bridge Allision,8/1/2021,9/29/2021,332
7308665,KIRAN AUSTRALIA Allision,9/1/2021,11/9/2021,332
7309298,"LE FAMILY, LE FAMILY V - Bridge Allision",8/31/2021,10/13/2021,332
7311352,SARA DANN Allision,5/30/2021,10/27/2021,332
7312141,STR WILFRED SYKES Allision,8/23/2021,3/24/2023,332
7313168,KIEFFER E. BAILEY/ALLISION,9/10/2021,10/18/2021,332
7313513,GRAND REPUBLIC - Injury,1/7/2021,11/12/2021,332
7318825,MISS ELLIE - Allision,8/25/2021,6/15/2022,332
7319479,JILL P HARVEY / LACROSSE RR BRIDGE Allision,8/18/2021,10/19/2021,332
7321628,JOSEPH PATRICK ECSTEIN/MTC 512 Allision,9/26/2021,10/13/2021,333
7330794,MANHASSET BAY - Grounding,10/12/2021,11/30/2021,333
7330877,CAPT O. A. FRANKS/Bridge Allision,10/6/2021,1/27/2022,333
7331321,MISS BRAYLEE vs Almonaster RR Bridge-Allision,10/12/2021,11/30/2021,333
7334895,EUROTRADER - Allision,10/16/2021,12/8/2021,333
7335595,TREY DELOACH Bridge Allison,3/23/2021,10/26/2021,333
7336352,SIGNET ATLANTIC - Collision,10/11/2021,11/5/2021,333
7339385,LINDA LITTLE Bridge Allision,10/23/2021,3/3/2022,333
7340742,ASHLEIGH - Allision,10/8/2021,11/16/2021,333
7341471,WILLIAM NECKEL BRIDGE ALLISION,10/27/2021,11/30/2021,333
7341922,LEN DER Breakwaway,10/25/2021,11/4/2021,334
7344580,SEA CAT - Bridge Allision,4/26/2021,11/12/2021,334
7350432,LADY ANNA allision,11/10/2021,1/26/2022,334
7350964,GRAND REBUPLIC - Injury,11/14/2021,12/3/2021,334
7351117,WS1094XE - BELLA G - ALLISION W/MACKINAC BRIDGE,11/15/2021,2/3/2022,334
7351177,AARON F BARRETT - Bridge Allision,10/24/2021,12/3/2021,334
7354222,MISTER T - Bridge Allision,10/28/2021,12/10/2021,334
7356470,SUN DREAM Bridge Allision,11/21/2021,2/18/2022,334
7358306,EILEEN C - Allision,5/22/2021,1/25/2022,334
7358412,DARIN ADRIAN BRIDGE ALLISION,11/28/2021,1/7/2022,334
7359463,CITY OF NATCHEZ Allision,11/16/2021,12/10/2021,335
7360293,CYNTHIA II - Allision,11/29/2021,6/8/2022,335
7361871,GWYNETH ANNE - Bridge Allision,11/21/2021,6/15/2022,335
7363218,WATERBRIDGE MARINE CONT. BARGE FLOODING/CAPSIZE,8/6/2021,12/10/2021,335
7363430,SMI 751 Bridge Allision,11/24/2021,3/6/2023,335
7367124,NATHAN THOMAS - Allision,12/12/2021,2/4/2022,335
7370855,ISLAND TRADER Bridge Allision,12/6/2021,1/6/2023,335
7372479,Allision / CAPT PETE,12/21/2021,3/30/2022,335
7374144,MARK L DUPLANTIS - Bridge Allision (CHEM 3704),12/24/2021,6/16/2022,335
7374910,JACKIE ENGLERT - Bridge Allision & Barge Breakaway,1/1/2022,1/21/2022,335
7375071,ELEANOR - Bridge Allision & Barge Breakaway,12/28/2021,1/28/2022,336
7375588,ROGER K SHAW / ALLISION,1/3/2022,2/2/2022,336
7378173,JACKSON PLATTE - Bridge Allision,1/6/2022,2/7/2022,336
7378316,HAMILTON - Bridge Allision,1/1/2022,6/16/2022,336
7378415,JOHN C TERRAL BRIDGE ALLISION,1/10/2022,1/21/2022,336
7378681,BIG EDDIE- Bridge Allision,9/29/2021,2/7/2022,336
7378940,ANACONDA - Bridge Allision,1/7/2022,6/16/2022,336
7381967,ROBERT T/ BRIDGE ALLISION,1/16/2022,2/18/2022,336
7382362,JULIAN CENAC - Bridge Allision,1/7/2022,1/26/2022,336
7382415,ENTERPRISE / BRIDGE ALLISION,1/19/2022,2/10/2022,336
7383189,MARTHA INGRAM Allision,1/20/2022,2/10/2022,337
7385422,CARRIE CRISP/Bridge Allision,1/5/2022,7/8/2022,337
7386168,DERRICK 16/CAPT RICHARD Allision,1/24/2022,3/21/2022,337
7387465,DREDGE INTEGRITY - Bridge Allision,1/27/2022,7/11/2022,337
7389005,WILSEY DUPRE Allision,10/29/2021,2/7/2022,337
7389524,CLARENCE G. FRAME Bridge Allision,1/4/2022,4/14/2022,337
7389748,RENEE DAVISON BRIDGE COLLISION,2/2/2022,2/14/2022,337
7390329,ANGELA K - Bridge Allision,1/29/2022,6/16/2022,337
7390993,CITY OF PORT ALLEN-allision,1/26/2022,4/13/2022,337
7391252,SACRED HEART Allision,1/23/2022,2/8/2022,337
7392044,MUDD TUG 2 Bridge Allision,2/7/2022,3/18/2022,338
7393322,DA GRIMM/C172 - Allision/Tow Break/Grounding,2/6/2022,3/4/2022,338
7393454,CAROLYN SKAVES Crane Overboard,2/8/2022,2/2/2023,338
7395916,ANN ELISE - Allision,2/13/2022,5/25/2022,338
7398362,KELLIE B/Bridge Allision-Flooding,2/17/2022,4/14/2022,338
7399434,G.W. FRAYSER/ BRIDGE ALLISION,2/18/2022,3/16/2022,338
7399441,G.W. FRAYSER/ BRIDGE ALLISION,2/17/2022,3/16/2022,338
7399827,MAP RUNNER- Bridge Allision & Towing Vessel Damage,2/21/2022,3/7/2022,338
7400544,GRAND REPUBLIC – Injury,2/5/2022,5/13/2022,338
7400716,MARTHA DENTON Bridge Allision,1/19/2022,4/26/2022,338
7400788,TOM BEHRINGER/Allision,2/10/2022,7/29/2022,339
7401034,MISS KERYLIN Allision,2/12/2022,9/30/2022,339
7402114,TOM HENDERSON - Bridge Allision,2/21/2022,3/3/2022,339
7403863,NASHVILLE - Bridge Allision & Barge Damage,2/28/2022,3/14/2022,339
7404013,ROGER K SHAW Allision/Breakaway/Flooding,2/26/2022,5/3/2022,339
7404391,BOBBY THOMPSON / BRIDGE ALLISION,2/24/2022,3/17/2022,339
7404435,GERALD MAJORS / BRIDGE ALLISION,2/24/2022,3/16/2022,339
7404648,JOHN D NUGENT / BRIDGE ALLISION,2/27/2022,3/22/2022,339
7404691,JACKSON PLATTE / BRIDGE ALLISION,3/1/2022,3/22/2022,339
7405246,MARTINSVIILE Bridge Allision,3/2/2022,6/7/2022,339
7405374,LESLIE ANN - Loss of Propulsion / Bridge Allision,2/27/2022,3/17/2022,340
7405864,INTRA RECOIL - Bridge Allision,3/3/2022,4/13/2022,340
7406937,ROBERT CENAC Allision,3/6/2022,6/26/2023,340
7407234,JACKSON PLATTE / BRIDGE ALLISION,3/3/2022,3/23/2022,340
7407336,COLONEL - Allision,2/27/2022,3/11/2022,340
7408063,ITV ROGER K SHAW /LOSS OF STEERING-BRIDGE ALLISION,3/8/2022,4/13/2022,340
7408124,LIZ ALMA Allision,2/28/2022,4/21/2022,340
7411369,PERE MARQUETTE Bridge Allision,3/12/2022,5/9/2022,340
