activity_id,waterway_role,description,lat,long,waterway_name
6948552,Location,MM 403 UMR,40.798808715824656,-91.09079344185875,MISSISSIPPI-UP
6949361,Location,MM 535 UMR,42.06433333333333,-90.168,MISSISSIPPI-UP
6951364,Location,West Larose Bridge,29.568584900888034,-90.385299682617415,GIWW-WEST
6952343,Location,MM 331.8 Calumet River,41.719399606809326,-87.543110752581654,IL WWY SAG
6955219,Location,"Mile Marker 245.8 on the Ohio River, site of casualty.",38.994654916212781,-81.98164815343479,OHIO
6955434,Location,"MM 384 UMR Fort Madison, IA",40.628322378807177,-91.297058094934826,MISSISSIPPI-UP
6955856,Location,Almonaster Ave Bridge,30.004534685240905,-90.025883714250924,GIWW-EAST
6956067,Location,Near Dauphin Island Bridge,30.3085374767446,-88.137462212110222,Mobile Bay
6956067,Location,Theodore Ship Channel,30.523136674420737,-88.092594232787249,Theodore Ship Channel
6956118,Location,"MM 699.8 UMR IVO La Crescent, IA",43.834943256504431,-91.283790962864089,MISSISSIPPI-UP
6956317,Location,"Veteran's Memorial Hwy Bridge, Ottawa, IL MM 239.7",41.341423171803122,-88.839574813842944,ILLINOIS
6961061,Location,MM 942 OHR,37.135719166066451,-88.684138534605722,OHIO
6961462,Location,"IVO Illinois River (MM 218)
Spring Valley, IL",41.3125,-89.20783333333334,ILLINOIS
6962548,Location,VICKSBURG RAILWAY AND HIGHWAY BRIDGE,32.3149222222222,-90.9057361111111,MISSISSIPPI-LO
6962964,Location,I-24 Bridge - MM 941 OHR,37.134095583188675,-88.686639438257316,OHIO
6963553,Location,OHR MM 472.5,39.096645031450464,-84.54193261118705,OHIO
6965620,Location,SABULA RAILROAD DRAWBRIDGE,42.06497,-90.16837,MISSISSIPPI-UP
6967244,Location,Huey P. Long Bridge,29.944716666666668,-90.16843333333334,MISSISSIPPI-LO
6967899,Location,LOUISIANA RAILROAD DRAWBRIDGE,39.4464,-91.0323722222222,MISSISSIPPI-UP
6971139,Location,Abbeville Old HWY 14 Lift Bridge,29.974803646048443,-92.1393981319741,Vermilion River
6971481,Location,Gilmerton Bridge / Railroad Bridge 7,36.796970052062527,-76.292801856999191,Elizabeth River
6971572,Location,Hylebos Bridge,47.277524811439292,-122.39409542082944,Puget Sound
6972069,Location,IVO Huey P Long Bridge,29.934766666666668,-90.180683333333334,MISSISSIPPI-LO
6972209,Location,NORFOLK AND WESTERN RAILROAD DRAWBRIDGE,39.70335,-90.6460944444444,ILLINOIS
6977573,Location,MM 109.9 UMR,37.902181857340949,-89.837914466858066,MISSISSIPPI-UP
6977589,Location,Moorning Ball Location,41.531445165341815,-71.415345155469183,Narragansett Bay
6978219,Location,Location of Incident (Willow St. Bridge),41.497450660758943,-81.710349660284564,Cuyahoga River
6980222,Location,ILR MM 56,39.632926587031626,-90.607601165771371,ILLINOIS
6983800,Location,LACROSSE RAILROAD DRAWBRIDGE,43.8332277777778,-91.28042,MISSISSIPPI-UP
6984705,Location,BELT LINE RAILROAD SWING BRIDGE,44.9182777777778,-93.0511055555556,MISSISSIPPI-UP
6986917,Location,Ellender Bridge,30.065056595067396,-93.347753299800118,GIWW-WEST
6987116,Location,EADS BRIDGE UMR MM 180,38.6289583333333,-90.1791027777778,MISSISSIPPI-UP
6987448,Location,Lemont Railroad Bridge,41.682626181204675,-87.998975356320415,ILLINOIS
6987471,Location,Crescent RR Drawbridge,41.511447914872342,-90.594493642900758,MISSISSIPPI-UP
6987826,Location,"EDEN ISLE CANAL, Slidell, LA",30.2344,-89.8021,Lake Ponchartrain
6990433,Location,"Pascagoula River CSX Railroad Bridge, Pascagoula, MS",30.368833333333335,-88.563666666666663,Krebs Lake
6990473,Location,"Louisville and Nashville Railroad Bridge, New Johnsonville, TN",36.017646842939826,-88.000663986609879,TENNESSEE
6992936,Location,Bayou Portage Bridge,30.342156639559953,-89.264179229736911,Saint Louis Bay
6998394,Location,"Nasa Pkwy Bridge, Titusville FL",28.531063864574211,-80.761962890627316,Indian River
6999483,Location,MM 11 TNR,37.040841508524196,-88.442951202394255,TENNESSEE
7000921,Location,Ohio River MM 557.3,38.728960716820637,-85.369182586670945,OHIO
7002688,Location,MM 403.1 UMR,40.79753379656583,-91.0934977874206,MISSISSIPPI-UP
7004991,Location,MM 1.3 UMR,36.979088370665359,-89.146677017212113,MISSISSIPPI-UP
7004991,Location,MM 2.5 UMR,36.976277101104529,-89.153972625732663,MISSISSIPPI-UP
7012117,Location,MM 980.5 OHR,36.992527561125392,-89.147535324096822,OHIO
7012138,Location,"MM 05 CMB, THREE RIVERS QUARRY",37.157987673039813,-88.367743350716168,CUMBERLAND
7014905,Location,"MM 192.5 CMB (Nashville, TN)",36.160704530708706,-86.748681309688507,CUMBERLAND
7015156,Location,Cape May Harbor,38.956281789566987,-74.873824760493193,Grassy Sound
7018128,Location,MM 282 UMR Louisiana Bridge.,39.443333333333335,-91.033833333333334,MISSISSIPPI-UP
7020979,Location,MM 283 UMR,39.454166666666666,-91.04516666666666,MISSISSIPPI-UP
7026333,Location,CSX Bridge,39.93566666666667,-75.204983333333331,Schuylkill River
7035282,Location,POPS FERRY BRIDGE,30.408617187211359,-88.850517922434747,Back Bay of Biloxi
7035602,Location,MM 429 TNR,35.021342614594374,-85.550494347673251,TENNESSEE
7035938,Location,Bayou Boeuf Railroad Bridge MM 0.5 on the Atchafalaya River,29.692566722190769,-91.212188215058362,IWW-ALT
7037606,Location,"Algiers Canal, Mile 3.4",29.872245038298313,-90.0084900665953,ALGIERS CANAL
7038961,Location,MS-ALLISION-ITV AMERICAN BEAUTY-UMR MM 518,41.837505222323387,-90.1841239142227,MISSISSIPPI-UP
7038986,Location,Chickasabogue CSX Rail Road Bridge,30.736873383635285,-88.043754257608228,MOBILE
7041623,Location,Marion County Memorial Highway Bridge (US Hwy 41) at mile marker 429 on the Tennessee River,35.023085930544696,-85.55165863037206,TENNESSEE
7046713,Location,"Louisiana RR Bridge, UMR MM 282",39.445521594572568,-91.033321380614836,MISSISSIPPI-UP
7046718,Location,Dauphin Island Parkway Bridge,30.2895,-88.129,GIWW-EAST
7053581,Location,Westlake Railroad Bridge,30.23806452280947,-93.2462940216056,CALCASIEU
7054512,Location,MM 536 UMR,42.064227787793946,-90.165734052658593,MISSISSIPPI-UP
7054918,Location,Manasquan River adjacent Northwest side of Briell RR Bridge,40.10644598664188,-74.050086038732061,Manasquan River
7055874,Location,"Clinton, IA",41.8377540637022,-90.183790683747,MISSISSIPPI-UP
7057580,Location,In vicinity of the Columbus Road lift Bridge,41.486210963529018,-81.689697181648782,Cuyahoga River
7057619,Location,Sabula RR Bridge MM 536 UMR,42.064191328694676,-90.165834638479,MISSISSIPPI-UP
7058783,Location,MMM 41.8 TNR,36.772639195130957,-88.1202420241079,TENNESSEE
7059694,Location,MM 530.6 LMR,33.295012790514178,-91.158631606219217,MISSISSIPPI-LO
7059853,Location,Grays Ferry Road Bridge,39.940984132914714,-75.2045974731485,Schuylkill River
7062468,Location,"Louisiana RR Bridge, MM 282.1 UMR",39.445698454743486,-91.032960791021083,MISSISSIPPI-UP
7063899,Location,West Larose Lift Bridge.,29.569042146920349,-90.385471343993984,BAYOU LAFOURCHE
7066589,Location,CBBT HIGH RISE AT FISHERMANS ISLAND,37.088788233300654,-75.991897747451119,Chesapeake Bay
7067287,Location,Sidney Sherman (I-610) Bridge,29.725470538166885,-95.265675762655377,HOUSTON SHIP CHANNEL
7067709,Location,I-155 Bridge,36.115349201788504,-89.611965179443473,MISSISSIPPI-LO
7068541,Location,Sabula RR Bridge MM 535 UMR,42.064407441545157,-90.16519165253267,MISSISSIPPI-UP
7072645,Location,Approx Location,30.408966666666668,-87.132633333333331,Pensacola Bay
7073267,Location,MM 699.8 UMR,43.833273144491734,-91.2808287285459,MISSISSIPPI-UP
7075692,Location,"Bayou Boeuf Bridge, near Morgan City, LA",29.66760025594645,-91.0991964340208,Bayou Boeuf
7080130,Location,Gulf of Mexico,26.97,-95.98,GULF OF MEXICO
7081322,Location,"APRA HARBOR, GUAM",13.45,144.65,PHILIPPINE SEA
7084581,Location,Jetty Lagoon,46.220478654104284,-123.98683404921366,Columbia River
7085093,Location,"Popps Ferry Bridge Back Bay Biloxi, MS",30.415405635002081,-88.975625296051646,Big Lake
7085489,Location,Philippine Sea,8.158817443528509,127.09970247771781,PHILIPPINE SEA
7087139,Location,Marine Parkway Bridge (Gil Hodges)/Incident Location,40.571544573260454,-73.8840883249481,Rockaway Inlet
7088837,Location,Sabula RR Bridge,42.064888881543119,-90.165916442866262,MISSISSIPPI-UP
7088930,Location,MM 941 OHR,37.137667186261694,-88.685577603828861,OHIO
7089506,Location,CHESSIE RAILROAD BRIDGE,38.833525,-82.1320722222222,KANAWHA
7089903,Location,LUCK STONE CORPORATION FACILITY,36.767283915486324,-76.297344430741489,Elizabeth River
7093422,Location,"Weymouth Fore River, Weymouth, MA",42.244179998437183,-70.967838272182888,Boston Bay
7096305,Location,"Houma Navigation Canal Swing Bridge, northeast fendering system.",29.568472921952289,-90.715340137481476,HOUMA NAVIGTION CANAL
7098069,Location,East pier Broadway Bridge,45.53209718714924,-122.67303886100646,Willamette River
7098825,Location,"Chesapeake Bay, Elizabeth River S Branch, NS5 RR Bridge",36.774127605970072,-76.295568961557649,Elizabeth River
7100455,Location,Leo Kerner Swing Bridge,29.733532070556983,-90.127666283694012,BARATARIA BAY WATERWAY
7100978,Location,IVO Erie Avenue Bridge (Charles Berry Bridge),41.469781634871907,-82.175633590866639,Black River
7101629,Location,NW Browns Point,47.3067379193613,-122.46158382493206,Puget Sound
7103577,Location,Gilmerton Bridge,36.775252861886734,-76.295773333195129,Elizabeth River
7104258,Location,MM 282.1 UMR,39.445327879342877,-91.033692470919249,MISSISSIPPI-UP
7104477,Location,Bayou DuLarge Bridge Fender System.,29.568370274485442,-90.721187353133928,GIWW-WEST
7106389,Location,"Bayou Boeuf Bridge on the Avoca Island Cutoff at 194 Bayou Boeuf Road, Morgan City, LA 70380",29.668215533095292,-91.099110603332235,Bayou Boeuf
7109560,Location,MM 980 OHR,36.994303652732505,-89.146277192661728,OHIO
7111325,Location,Gilmerton Bridge,36.775283333333334,-76.295,Elizabeth River
7112186,Location,Mile Marker 190 on the Cumberland River.,36.176062250681461,-86.7806210061094,CUMBERLAND
7113300,Location,Melville Railroad Bridge,30.6916666666667,-91.7333333333333,ATCHAFALAY
7114646,Location,Onslow Beach Swing Bridge,34.572654572343758,-77.271878823522371,Onslow Bay
7115120,Location,Port Miami Bridge,25.778951334894302,-80.182914448596065,Biscayne Bay
7119493,Location,"2 Mile Bridge, Cape May, NJ",38.956116666666667,-74.87415,Grassy Sound
7120323,Location,ICW Bryant Patton Memorial Bridge.,29.682701425512548,-84.878346535239132,GIWW-EAST
7120914,Location,MM 981 OHR,36.99651310415075,-89.153110598062241,OHIO
7121911,Location,Raritan River Drawbridge/Incident Location,40.498922959793987,-74.279122504166878,Raritan River
7123151,Location,Jackson Railroad Bridge,31.494407004848753,-87.9071424007421,TOMBIGBEE
7123175,Location,JACKSON RAILROAD BRIDGE,31.494537333121272,-87.907376412367228,TOMBIGBEE
7123796,Location,GIWW EHL mm 34 at Rigolets Bridge,30.155460939682062,-89.630424141883736,GIWW-EAST
7124373,Location,Black Bayou Bridge,30.082978683841514,-93.285770919990171,GIWW-WEST
7125177,Location,Grand Lake Bridge,30.01115,-93.22819,GIWW-WEST
7128331,Location,Michigan Ave Bridge - Chicago River,41.8888698199659,-87.6242099274851,IL WWY N.
7128338,Location,ConRail Railroad Bridge - Calumet River MM 325,41.639014625626075,-87.56701494826126,IL WWY SAG
7128347,Location,"McDonough Street Bridge Protection Cell - Joliet, IL. - DesPlaines River 287.4",41.51638042501218,-88.088590152572067,ILLINOIS
7130206,Location,MM 435.8 LMR RDB,32.315552265959312,-90.906635284423558,MISSISSIPPI-LO
7131685,Location,MM 151 ILR,40.554291502430758,-89.675136566162024,ILLINOIS
7131713,Location,Bayou Boeuf Railroad Bridge,29.697066091939643,-91.103305206468065,Lake Palourde
7136268,Location,St. Johns River Buckman Bridge,30.188369727821563,-81.651984214784832,St Johns River
7136584,Location,MM 106.1,29.943982453809827,-90.169607162475529,MISSISSIPPI-LO
7137338,Location,BAYOU SORREL BRIDGE,30.155327741269467,-91.3316507704985,IWW-ALT
7139170,Location,IVO Hylebos Bridge,47.27762796220631,-122.39451880822871,Puget Sound
7144392,Location,Jamaica Bridge Rail Road Bridge.,40.5959339416303,-73.811447091250756,Jamaica Bay
7145648,Location,IVO mile marker 591.4 on the Tennessee River.,35.74642405576374,-84.331317901612778,TENNESSEE
7147215,Location,"MCKINLEY BRIDGE, UMR MM 182.5",38.6650916666667,-90.182675,MISSISSIPPI-UP
7148288,Location,MM 941 OHR,37.132286325355295,-88.687457874846771,OHIO
7149432,Location,"Longboat Key Bridge, Sarasota Bay near Longboat Key, Florida",27.44434298928272,-82.688164472581875,Sarasota Bay
7149788,Location,Ohio River mile 787,37.90450422339724,-87.550354957581249,OHIO
7150184,Location,"Illinois River MM 218.4, Spring Valley Highway Bridge",41.311202917035381,-89.200591169082855,ILLINOIS
7150562,Location,"Tom Bigbee River, MM 171",32.206383333333335,-88.011816666666661,TOMBIGBEE
7152962,Location,MM 56.0 ILR,39.632702586891305,-90.608150916778072,ILLINOIS
7153208,Location,"The Bayou Boeuf Rail Road Bridge near Berwick, LA",29.692500349032159,-91.2123641967767,IWW-ALT
7153612,Location,"HWY 182 Bridge in Berwick, LA",29.696721056789933,-91.214339371654617,IWW-ALT
7153835,Location,"Morgan City Railroad Bridge, Morgan City, LA",29.692432088469225,-91.211759819131629,IWW-ALT
7154005,Location,"Conrail railroad bridge, at MM 325.3 on the Little Calumet River",41.639153917484293,-87.566963195801463,IL WWY SAG
7154083,Location,MM 977.7 OHR,37.023800682329075,-89.173895266618828,OHIO
7156590,Location,The Straits - Harker Island Draw Bridge,34.715958605206254,-76.577778824239317,Core Sound
7160825,Location,MM 43.7 UMR,37.216978157423839,-89.466073396207989,MISSISSIPPI-UP
7161456,Location,South Jetty,30.396326733226978,-81.382518768313048,NORTH ATLANTIC OCEAN
7162265,Location,MM 283 UMR,39.45667247145596,-91.046582221984934,MISSISSIPPI-UP
7162295,Location,CSX/Spottsville Railroad Bridge,37.86899162232227,-87.411802768708313,GREEN
7164248,Location,Portland Canal,38.271626151118362,-85.778294563294452,OHIO
7165065,Location,Morehead City Highrise Bridge,34.7207,-76.693433333333331,Newport River
7165101,Location,Highway 98 bridge over Gulf County Canal in Port St joe,29.831912976648631,-85.313365817070817,Saint Joseph Bay
7165562,Location,"COMMERCIAL BLVD BRIDGE IVO KALUZ RESTAURANT, FT. Lauderdale, FL",26.189399846084697,-80.102894545839888,Intercoastal Waterway
7165632,Location,Bayou Portage Bridge,30.342374073357121,-89.264218943507188,Saint Louis Bay
7166218,Location,"MM 661.7 LMR - HELENA, AR",34.496290155856236,-90.587377111580281,MISSISSIPPI-LO
7166361,Location,MM 1.3 UMR,36.97874183986449,-89.147785560282458,MISSISSIPPI-UP
7169124,Location,Gilmerton Bridge,36.775016666666666,-76.295716666666664,Elizabeth River
7169473,Location,Longboat Pass,27.444196422967885,-82.6880583257653,Sarasota Bay
7169846,Location,MM 42.0 ILR,39.440824848406677,-90.610270822237,ILLINOIS
7169846,Location,PEARL RAILROAD BRIDGE; MM 43.2 ILR,39.4575777777778,-90.6105305555556,ILLINOIS
7170505,Location,MM 734.7 LMR,35.128189568403982,-90.076947218133384,MISSISSIPPI-LO
7170867,Location,"Rochambeau Bridge, Potomac River, Washington, DC",38.874994125005216,-77.041625377480671,POTOMAC RIVER
7171835,Location,"Burlington, IA",40.798662663293129,-91.091664791106851,MISSISSIPPI-UP
7174507,Location,Middle Thorofare Bridge,38.956070592162916,-74.873809889496769,Grassy Sound
7174651,Location,MM 282.1 UMR,39.4448643283624,-91.0331459579953,MISSISSIPPI-UP
7176810,Location,Matanzas Pass,26.454333333333334,-81.952,Estero Bay
7177820,Location,"Chesapeake Bay, James River, HRBT, North Island",37.000957871278786,-76.316276550296564,Chesapeake Bay
7177876,Location,Norfolk Southern RR Bridge MM 325.3,41.639275539297664,-87.5664911270146,IL WWY SAG
7178188,Location,"Louisiana Railroad Bridge, UMR MM 282.1",39.44439480931139,-91.034523010253793,MISSISSIPPI-UP
7178294,Location,MM 1.3 UMR,36.978218867592332,-89.148781959643188,MISSISSIPPI-UP
7179196,Location,Centerville Turnpike Bridge,36.723666666666666,-76.186333333333337,A. & C. Canal
7180485,Location,IVO mile marker 100 on the Tennessee River.,36.01818198103706,-88.000727498304542,TENNESSEE
7180564,Location,LOUISIANA RAILROAD DRAWBRIDGE,39.4464,-91.0323722222222,MISSISSIPPI-UP
7182372,Location,Old Virginia Railroad,36.796964719073358,-76.292458534244219,Elizabeth River
7183087,Location,"Longboat Pass Bridge on Sarasota Bay near Siesta Key, Florida",27.4446095882076,-82.688293218614987,Sarasota Bay
7183088,Location,MM 282.1 UMR,39.443333333333335,-91.033833333333334,MISSISSIPPI-UP
7185688,Location,APALACHICOLA BAY,29.678005338616163,-84.874903749127313,Saint George Sound
7185746,Location,MM 517.8 UMR,41.836558228782359,-90.184215603052692,MISSISSIPPI-UP
7186312,Location,"2611 Bridge, San Bernard River",28.949833333333334,-95.555166666666665,San Bernard River
7194439,Location,"La Crosse, WI",43.833260321668689,-91.2812862396239,MISSISSIPPI-UP
7194593,Location,UMR MM 699.8,43.834166666666668,-91.2835,MISSISSIPPI-UP
7195205,Location,Bayou Sale Bridge on the ICW near MM 113,29.680951202738637,-91.4714916087009,GIWW-WEST
7196068,Location,Mississippi River,43.835131519034178,-91.276041336773943,MISSISSIPPI-UP
7196735,Location,"Gulf of Mexico, 100NM west of Tampa Bay, Florida",27.663333333333334,-84.52,GULF OF MEXICO
7199416,Location,QUINCY MEMORIAL BRIDGE; MM 327.0 UMR,39.9311888888889,-91.4203611111111,MISSISSIPPI-UP
7201371,Location,Fire Island Inlet Bridge,40.630340726230642,-73.2625448732407,Great South Bay
7201960,Location,"Sabula, IA",42.064187962647345,-90.165787696838038,MISSISSIPPI-UP
7202005,Location,"Kansas City Southern RR - Simmesport, LA",30.9816666666667,-91.7977777777778,ATCHAFALAY
7202620,Location,"Monongahela River, mm 14",40.357875298561481,-79.843960762026882,MONONGAHEL
7202822,Location,699.7,43.809216666666664,-91.262466666666668,MISSISSIPPI-UP
7205216,Location,Sabula Railroad Drawbridge (MM 535 UMR),42.06433333333333,-90.168,MISSISSIPPI-UP
7212960,Location,Location,30.539130200116915,-91.745906713657632,ATCHAFALAY
7214347,Location,"Sabula, IA",42.0703048121023,-90.167118072509325,MISSISSIPPI-UP
7214626,Location,Vicksburg Railroad Bridge,32.314282860383486,-90.904210567473882,MISSISSIPPI-LO
7219367,Location,Norfolk Southern Railroad Bridge - Calumet River MM 327.6,41.665906223811653,-87.564431190491391,IL WWY SAG
7220364,Location,Atlantic Ocean,30.383592239901237,-81.379600524904859,NORTH ATLANTIC OCEAN
7220485,Location,"Tin City Waterfront Naples, Florida",26.14175,-81.790016666666673,Naples Bay
7222399,Location,"Claiborne Ave Bridge, GIWW-EAST MM 7",29.968633011454038,-90.025496747117558,GIWW-EAST
7231742,Location,3 mile creek,30.726382286487539,-88.048334204931081,MOBILE
7233939,Location,"MM 301, Des Plaines River, Lemont IL",41.682728614538405,-87.999061471968687,ILLINOIS
7234829,Location,Crescent RR Bridge,41.511457951066561,-90.594545386082459,MISSISSIPPI-UP
7235868,Location,"Barataria Waterway, mm 36",29.7335,-90.1278,BARATARIA BAY WATERWAY
7238108,Location,Location,31.49440534875777,-87.9071584939962,TOMBIGBEE
7238210,Location,SABULA RAILROAD DRAWBRIDGE,42.06497,-90.16837,MISSISSIPPI-UP
7250609,Location,LMR Mile Marker 106,29.945326029155535,-90.168031519461934,MISSISSIPPI-LO
7250622,Location,"Douglas MacArthur RR Bridge, MM 179 UMR",38.614740106731006,-90.184183192699436,MISSISSIPPI-UP
